OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMethod,Month,Month Number,Year,Profit Margin,,,,
13997,1/5/2025,1065.00,Customer 403,Pune,Maharashtra,241.00,Laptop,Electronics,1.00,"$39,610.00 ",1500.00%,"$33,668.50","$26,399.91","$7,268.59",UPI,January,1,2025,78.41%,,,,
13998,1/24/2026,1447.00,Customer 83,Hyderabad,Telangana,294.00,Monitor,Electronics,1.00,"$27,955.00 ",1500.00%,"$23,761.75","$17,422.94","$6,338.81",Cash,January,1,2026,73.32%,,,,
13999,12/8/2026,1034.00,Customer 466,Chennai,Tamil Nadu,231.00,Keyboard,Electronics,1.00,"$46,390.00 ",1000.00%,"$41,751.00","$27,771.65","$13,979.35",Debit Card,December,12,2026,66.52%,,,,
14000,2/4/2026,1372.00,Customer 482,Mumbai,Maharashtra,237.00,Pen,Office,2.00,"$46,128.00 ",500.00%,"$87,643.20","$57,582.73","$30,060.47",Cash,February,2,2026,65.70%,,,,
14001,4/21/2026,1052.00,Customer 442,Pune,Maharashtra,236.00,Desk,Furniture,4.00,"$41,849.00 ",500.00%,"$159,026.20","$126,978.32","$32,047.88",Cash,April,4,2026,79.85%,,,,
14002,9/5/2025,1253.00,Customer 342,Mumbai,Maharashtra,244.00,Paper,Office,8.00,"$36,126.00 ",0.00%,"$289,008.00","$182,781.66","$106,226.34",UPI,September,9,2025,63.24%,,,,
14003,10/23/2025,1304.00,Customer 318,Pune,Maharashtra,203.00,Chair,Furniture,6.00,"$38,862.00 ",1500.00%,"$198,196.20","$164,731.11","$33,465.09",UPI,October,10,2025,83.12%,,,,
14004,6/9/2025,1039.00,Customer 430,Bengaluru,Karnataka,248.00,Laptop,Electronics,8.00,"$16,203.00 ",2000.00%,"$103,699.20","$71,485.70","$32,213.50",UPI,June,6,2025,68.94%,,,,
14005,5/4/2026,1486.00,Customer 281,Mumbai,Maharashtra,245.00,Table,Furniture,1.00,"$36,159.00 ",0.00%,"$36,159.00","$30,445.72","$5,713.28",UPI,May,5,2026,84.20%,,,,
14006,12/3/2026,1051.00,Customer 405,Pune,Maharashtra,235.00,Mouse,Electronics,2.00,$296.00 ,1500.00%,$503.20,$318.92,$184.28,Credit Card,December,12,2026,63.38%,,,,
14007,1/21/2025,1172.00,Customer 131,Chennai,Tamil Nadu,281.00,Paper,Office,4.00,"$1,854.00 ",2000.00%,"$5,932.80","$5,087.97",$844.83,Debit Card,January,1,2025,85.76%,,,,
14008,7/19/2025,1473.00,Customer 64,Hyderabad,Telangana,274.00,Notebook,Office,4.00,"$33,101.00 ",1500.00%,"$112,543.40","$96,540.30","$16,003.10",Cash,July,7,2025,85.78%,,,,
14009,1/31/2025,1447.00,Customer 13,Pune,Maharashtra,298.00,Pen,Office,7.00,"$17,677.00 ",0.00%,"$123,739.00","$94,418.51","$29,320.49",Debit Card,January,1,2025,76.30%,,,,
14010,7/18/2025,1017.00,Customer 132,Delhi,Delhi,233.00,Table,Furniture,4.00,"$20,873.00 ",500.00%,"$79,317.40","$58,407.83","$20,909.57",Debit Card,July,7,2025,73.64%,,,,
14011,3/12/2026,1070.00,Customer 172,Chennai,Tamil Nadu,254.00,Laptop,Electronics,6.00,"$2,440.00 ",500.00%,"$13,908.00","$9,312.67","$4,595.33",Cash,March,3,2026,66.96%,,,,
14012,1/12/2026,1312.00,Customer 327,Chennai,Tamil Nadu,288.00,Desk,Furniture,6.00,"$14,421.00 ",0.00%,"$86,526.00","$69,937.07","$16,588.93",Cash,January,1,2026,80.83%,,,,
14013,11/10/2025,1429.00,Customer 182,Bengaluru,Karnataka,243.00,Pen,Office,5.00,"$31,726.00 ",0.00%,"$158,630.00","$113,705.02","$44,924.98",Credit Card,November,11,2025,71.68%,,,,
14014,11/20/2026,1060.00,Customer 49,Mumbai,Maharashtra,292.00,Notebook,Office,1.00,"$27,232.00 ",1500.00%,"$23,147.20","$17,363.58","$5,783.62",Debit Card,November,11,2026,75.01%,,,,
14015,2/14/2025,1157.00,Customer 355,Mumbai,Maharashtra,299.00,Notebook,Office,8.00,"$19,242.00 ",500.00%,"$146,239.20","$103,202.23","$43,036.97",Debit Card,February,2,2025,70.57%,,,,
14016,12/7/2025,1209.00,Customer 462,Hyderabad,Telangana,252.00,Chair,Furniture,2.00,"$1,626.00 ",500.00%,"$3,089.40","$2,595.68",$493.72,Credit Card,December,12,2025,84.02%,,,,
14017,11/4/2026,1194.00,Customer 147,Hyderabad,Telangana,260.00,Table,Furniture,7.00,"$28,949.00 ",0.00%,"$202,643.00","$179,810.11","$22,832.89",Cash,November,11,2026,88.73%,,,,
14018,3/16/2026,1256.00,Customer 294,Delhi,Delhi,227.00,Desk,Furniture,7.00,"$3,345.00 ",0.00%,"$23,415.00","$17,031.38","$6,383.62",Cash,March,3,2026,72.74%,,,,
14019,11/30/2025,1258.00,Customer 126,Mumbai,Maharashtra,278.00,Monitor,Electronics,7.00,"$7,071.00 ",2000.00%,"$39,597.60","$24,058.05","$15,539.55",Credit Card,November,11,2025,60.76%,,,,
14020,8/11/2026,1402.00,Customer 217,Delhi,Delhi,271.00,Laptop,Electronics,4.00,"$28,151.00 ",1500.00%,"$95,713.40","$74,173.78","$21,539.62",Cash,August,8,2026,77.50%,,,,
14021,1/22/2025,1171.00,Customer 257,Bengaluru,Karnataka,275.00,Desk,Furniture,4.00,"$31,158.00 ",2000.00%,"$99,705.60","$64,575.51","$35,130.09",Credit Card,January,1,2025,64.77%,,,,
14022,6/13/2025,1120.00,Customer 275,Hyderabad,Telangana,254.00,Pen,Office,4.00,"$26,553.00 ",2000.00%,"$84,969.60","$69,185.06","$15,784.54",Credit Card,June,6,2025,81.42%,,,,
14023,7/19/2026,1151.00,Customer 423,Pune,Maharashtra,282.00,Chair,Furniture,3.00,"$34,402.00 ",1000.00%,"$92,885.40","$61,048.18","$31,837.22",Credit Card,July,7,2026,65.72%,,,,
14024,7/15/2026,1317.00,Customer 251,Pune,Maharashtra,217.00,Desk,Furniture,2.00,"$34,461.00 ",1000.00%,"$62,029.80","$53,993.82","$8,035.98",UPI,July,7,2026,87.04%,,,,
14025,10/2/2026,1297.00,Customer 474,Chennai,Tamil Nadu,214.00,Table,Furniture,7.00,"$40,622.00 ",0.00%,"$284,354.00","$236,774.00","$47,580.00",Debit Card,October,10,2026,83.27%,,,,
14026,12/18/2025,1046.00,Customer 289,Mumbai,Maharashtra,290.00,Mouse,Electronics,2.00,"$17,493.00 ",2000.00%,"$27,988.80","$22,596.52","$5,392.28",Credit Card,December,12,2025,80.73%,,,,
14027,8/6/2025,1170.00,Customer 288,Mumbai,Maharashtra,240.00,Keyboard,Electronics,4.00,"$27,327.00 ",1500.00%,"$92,911.80","$70,496.32","$22,415.48",UPI,August,8,2025,75.87%,,,,
14028,2/4/2025,1101.00,Customer 304,Bengaluru,Karnataka,284.00,Monitor,Electronics,5.00,"$31,142.00 ",1500.00%,"$132,353.50","$89,280.66","$43,072.84",UPI,February,2,2025,67.46%,,,,
14029,8/23/2026,1280.00,Customer 107,Delhi,Delhi,206.00,Chair,Furniture,5.00,"$48,255.00 ",1500.00%,"$205,083.75","$180,018.71","$25,065.04",UPI,August,8,2026,87.78%,,,,
14030,3/12/2025,1105.00,Customer 410,Hyderabad,Telangana,239.00,Table,Furniture,4.00,"$44,635.00 ",2000.00%,"$142,832.00","$86,577.12","$56,254.88",Cash,March,3,2025,60.61%,,,,
14031,10/18/2026,1292.00,Customer 470,Chennai,Tamil Nadu,216.00,Keyboard,Electronics,4.00,"$45,098.00 ",0.00%,"$180,392.00","$133,725.84","$46,666.16",UPI,October,10,2026,74.13%,,,,
14032,4/13/2025,1339.00,Customer 285,Bengaluru,Karnataka,226.00,Chair,Furniture,5.00,"$23,633.00 ",1000.00%,"$106,348.50","$64,035.72","$42,312.78",Debit Card,April,4,2025,60.21%,,,,
14033,6/15/2025,1091.00,Customer 197,Delhi,Delhi,221.00,Keyboard,Electronics,6.00,"$49,192.00 ",2000.00%,"$236,121.60","$186,956.95","$49,164.65",Cash,June,6,2025,79.18%,,,,
14034,12/12/2025,1453.00,Customer 401,Chennai,Tamil Nadu,295.00,Chair,Furniture,6.00,"$20,445.00 ",500.00%,"$116,536.50","$81,124.04","$35,412.46",Cash,December,12,2025,69.61%,,,,
14035,3/29/2026,1121.00,Customer 403,Delhi,Delhi,218.00,Monitor,Electronics,2.00,"$7,273.00 ",0.00%,"$14,546.00","$13,081.11","$1,464.89",Debit Card,March,3,2026,89.93%,,,,
14036,8/13/2025,1461.00,Customer 302,Chennai,Tamil Nadu,270.00,Mouse,Electronics,3.00,"$42,172.00 ",500.00%,"$120,190.20","$95,112.14","$25,078.06",Credit Card,August,8,2025,79.13%,,,,
14037,10/7/2026,1276.00,Customer 199,Chennai,Tamil Nadu,295.00,Table,Furniture,3.00,"$28,095.00 ",1500.00%,"$71,642.25","$51,388.55","$20,253.70",UPI,October,10,2026,71.73%,,,,
14038,6/20/2026,1319.00,Customer 492,Pune,Maharashtra,244.00,Keyboard,Electronics,8.00,"$47,280.00 ",0.00%,"$378,240.00","$262,138.46","$116,101.54",UPI,June,6,2026,69.30%,,,,
14039,9/18/2026,1455.00,Customer 314,Hyderabad,Telangana,247.00,Mouse,Electronics,4.00,"$48,061.00 ",1500.00%,"$163,407.40","$136,706.47","$26,700.93",UPI,September,9,2026,83.66%,,,,
14040,8/5/2026,1359.00,Customer 459,Bengaluru,Karnataka,286.00,Keyboard,Electronics,6.00,"$47,022.00 ",0.00%,"$282,132.00","$204,809.93","$77,322.07",Credit Card,August,8,2026,72.59%,,,,
14041,12/17/2025,1165.00,Customer 282,Mumbai,Maharashtra,224.00,Keyboard,Electronics,1.00,"$33,566.00 ",0.00%,"$33,566.00","$27,851.41","$5,714.59",Credit Card,December,12,2025,82.98%,,,,
14042,6/3/2026,1452.00,Customer 76,Chennai,Tamil Nadu,264.00,Chair,Furniture,3.00,"$6,224.00 ",1500.00%,"$15,871.20","$10,889.28","$4,981.92",UPI,June,6,2026,68.61%,,,,
14043,4/13/2025,1468.00,Customer 27,Bengaluru,Karnataka,242.00,Mouse,Electronics,3.00,"$39,526.00 ",1500.00%,"$100,791.30","$84,253.85","$16,537.45",UPI,April,4,2025,83.59%,,,,
14044,9/18/2026,1142.00,Customer 266,Hyderabad,Telangana,275.00,Paper,Office,8.00,"$22,009.00 ",0.00%,"$176,072.00","$138,189.19","$37,882.81",Cash,September,9,2026,78.48%,,,,
14045,9/16/2025,1426.00,Customer 90,Pune,Maharashtra,221.00,Mouse,Electronics,8.00,"$28,274.00 ",0.00%,"$226,192.00","$193,485.17","$32,706.83",Cash,September,9,2025,85.54%,,,,
14046,8/23/2025,1233.00,Customer 293,Hyderabad,Telangana,284.00,Chair,Furniture,5.00,"$17,057.00 ",1500.00%,"$72,492.25","$63,192.02","$9,300.23",Cash,August,8,2025,87.17%,,,,
14047,10/25/2026,1463.00,Customer 380,Mumbai,Maharashtra,296.00,Pen,Office,4.00,"$12,132.00 ",500.00%,"$46,101.60","$30,490.74","$15,610.86",Cash,October,10,2026,66.14%,,,,
14048,4/22/2026,1341.00,Customer 100,Chennai,Tamil Nadu,207.00,Notebook,Office,4.00,"$45,521.00 ",2000.00%,"$145,667.20","$118,640.45","$27,026.75",Debit Card,April,4,2026,81.45%,,,,
14049,10/7/2025,1060.00,Customer 475,Delhi,Delhi,217.00,Mouse,Electronics,6.00,"$2,961.00 ",2000.00%,"$14,212.80","$12,748.69","$1,464.11",Cash,October,10,2025,89.70%,,,,
14050,7/2/2025,1376.00,Customer 146,Delhi,Delhi,298.00,Table,Furniture,6.00,"$40,863.00 ",1500.00%,"$208,401.30","$128,013.77","$80,387.53",Cash,July,7,2025,61.43%,,,,
14051,7/20/2025,1217.00,Customer 482,Bengaluru,Karnataka,232.00,Paper,Office,7.00,"$19,072.00 ",500.00%,"$126,828.80","$90,962.73","$35,866.07",Credit Card,July,7,2025,71.72%,,,,
14052,1/1/2026,1123.00,Customer 373,Bengaluru,Karnataka,226.00,Mouse,Electronics,2.00,"$20,199.00 ",1000.00%,"$36,358.20","$32,269.69","$4,088.51",UPI,January,1,2026,88.75%,,,,
14053,1/11/2026,1210.00,Customer 345,Bengaluru,Karnataka,215.00,Paper,Office,7.00,"$42,565.00 ",1000.00%,"$268,159.50","$208,728.93","$59,430.57",Debit Card,January,1,2026,77.84%,,,,
14054,3/7/2026,1208.00,Customer 411,Chennai,Tamil Nadu,232.00,Mouse,Electronics,1.00,"$41,985.00 ",1000.00%,"$37,786.50","$26,549.81","$11,236.69",Credit Card,March,3,2026,70.26%,,,,
14055,12/9/2026,1363.00,Customer 139,Pune,Maharashtra,235.00,Mouse,Electronics,7.00,"$25,431.00 ",1000.00%,"$160,215.30","$109,092.89","$51,122.41",Credit Card,December,12,2026,68.09%,,,,
14056,1/11/2025,1365.00,Customer 48,Hyderabad,Telangana,238.00,Keyboard,Electronics,2.00,"$43,887.00 ",500.00%,"$83,385.30","$52,789.30","$30,596.00",Cash,January,1,2025,63.31%,,,,
14057,2/25/2026,1486.00,Customer 17,Pune,Maharashtra,208.00,Table,Furniture,8.00,"$6,108.00 ",2000.00%,"$39,091.20","$27,943.80","$11,147.40",Cash,February,2,2026,71.48%,,,,
14058,8/21/2026,1446.00,Customer 57,Hyderabad,Telangana,291.00,Keyboard,Electronics,6.00,"$19,944.00 ",2000.00%,"$95,731.20","$67,999.13","$27,732.07",UPI,August,8,2026,71.03%,,,,
14059,10/30/2025,1365.00,Customer 57,Bengaluru,Karnataka,220.00,Desk,Furniture,4.00,$148.00 ,500.00%,$562.40,$385.07,$177.33,Cash,October,10,2025,68.47%,,,,
14060,11/30/2026,1146.00,Customer 365,Pune,Maharashtra,264.00,Keyboard,Electronics,2.00,"$2,171.00 ",1000.00%,"$3,907.80","$3,015.32",$892.48,Credit Card,November,11,2026,77.16%,,,,
14061,12/25/2025,1114.00,Customer 456,Mumbai,Maharashtra,260.00,Laptop,Electronics,8.00,"$12,168.00 ",500.00%,"$92,476.80","$55,716.30","$36,760.50",Debit Card,December,12,2025,60.25%,,,,
14062,6/11/2025,1301.00,Customer 256,Mumbai,Maharashtra,235.00,Table,Furniture,4.00,"$37,977.00 ",1000.00%,"$136,717.20","$92,866.23","$43,850.97",Cash,June,6,2025,67.93%,,,,
14063,3/13/2026,1065.00,Customer 377,Mumbai,Maharashtra,216.00,Table,Furniture,6.00,"$11,446.00 ",1000.00%,"$61,808.40","$42,805.34","$19,003.06",Debit Card,March,3,2026,69.25%,,,,
14064,12/1/2025,1056.00,Customer 307,Bengaluru,Karnataka,250.00,Chair,Furniture,2.00,"$37,707.00 ",500.00%,"$71,643.30","$62,825.24","$8,818.06",UPI,December,12,2025,87.69%,,,,
14065,6/23/2026,1314.00,Customer 455,Mumbai,Maharashtra,277.00,Table,Furniture,4.00,"$37,786.00 ",500.00%,"$143,586.80","$95,490.74","$48,096.06",Credit Card,June,6,2026,66.50%,,,,
14066,3/7/2026,1235.00,Customer 289,Chennai,Tamil Nadu,262.00,Desk,Furniture,5.00,"$34,566.00 ",500.00%,"$164,188.50","$108,933.47","$55,255.03",UPI,March,3,2026,66.35%,,,,
14067,5/11/2026,1292.00,Customer 327,Pune,Maharashtra,252.00,Paper,Office,3.00,"$30,268.00 ",2000.00%,"$72,643.20","$51,713.59","$20,929.61",Debit Card,May,5,2026,71.19%,,,,
14068,9/17/2026,1369.00,Customer 122,Pune,Maharashtra,206.00,Paper,Office,5.00,"$22,626.00 ",2000.00%,"$90,504.00","$71,250.67","$19,253.33",Debit Card,September,9,2026,78.73%,,,,
14069,7/28/2025,1440.00,Customer 109,Chennai,Tamil Nadu,271.00,Monitor,Electronics,3.00,"$34,705.00 ",500.00%,"$98,909.25","$76,774.96","$22,134.29",UPI,July,7,2025,77.62%,,,,
14070,9/7/2025,1415.00,Customer 13,Delhi,Delhi,268.00,Monitor,Electronics,8.00,"$2,177.00 ",500.00%,"$16,545.20","$14,272.88","$2,272.32",Cash,September,9,2025,86.27%,,,,
14071,9/8/2025,1194.00,Customer 196,Mumbai,Maharashtra,286.00,Keyboard,Electronics,5.00,"$3,291.00 ",1500.00%,"$13,986.75","$12,311.88","$1,674.87",Credit Card,September,9,2025,88.03%,,,,
14072,2/4/2026,1198.00,Customer 484,Chennai,Tamil Nadu,224.00,Table,Furniture,1.00,"$20,501.00 ",1500.00%,"$17,425.85","$13,048.32","$4,377.53",Cash,February,2,2026,74.88%,,,,
14073,12/13/2025,1111.00,Customer 224,Pune,Maharashtra,242.00,Monitor,Electronics,6.00,"$18,672.00 ",1500.00%,"$95,227.20","$57,811.70","$37,415.50",UPI,December,12,2025,60.71%,,,,
14074,12/21/2026,1207.00,Customer 494,Delhi,Delhi,285.00,Laptop,Electronics,3.00,"$28,615.00 ",2000.00%,"$68,676.00","$59,836.46","$8,839.54",Cash,December,12,2026,87.13%,,,,
14075,10/27/2026,1377.00,Customer 220,Delhi,Delhi,300.00,Notebook,Office,5.00,"$33,875.00 ",2000.00%,"$135,500.00","$87,002.51","$48,497.49",UPI,October,10,2026,64.21%,,,,
14076,8/19/2026,1139.00,Customer 415,Bengaluru,Karnataka,259.00,Pen,Office,8.00,"$31,269.00 ",1500.00%,"$212,629.20","$154,178.64","$58,450.56",UPI,August,8,2026,72.51%,,,,
14077,10/23/2025,1297.00,Customer 60,Chennai,Tamil Nadu,300.00,Chair,Furniture,1.00,"$8,126.00 ",1000.00%,"$7,313.40","$5,791.89","$1,521.51",Debit Card,October,10,2025,79.20%,,,,
14078,7/29/2026,1357.00,Customer 200,Chennai,Tamil Nadu,257.00,Desk,Furniture,2.00,"$2,741.00 ",1500.00%,"$4,659.70","$3,623.57","$1,036.13",Cash,July,7,2026,77.76%,,,,
14079,6/15/2025,1088.00,Customer 277,Hyderabad,Telangana,241.00,Notebook,Office,5.00,"$32,744.00 ",1000.00%,"$147,348.00","$129,275.01","$18,072.99",Credit Card,June,6,2025,87.73%,,,,
14080,1/27/2026,1174.00,Customer 12,Pune,Maharashtra,208.00,Chair,Furniture,5.00,"$9,065.00 ",2000.00%,"$36,260.00","$29,800.87","$6,459.13",Credit Card,January,1,2026,82.19%,,,,
14081,4/19/2025,1091.00,Customer 174,Pune,Maharashtra,217.00,Laptop,Electronics,1.00,"$45,132.00 ",500.00%,"$42,875.40","$35,851.29","$7,024.11",Credit Card,April,4,2025,83.62%,,,,
14082,2/5/2025,1077.00,Customer 57,Delhi,Delhi,294.00,Paper,Office,3.00,"$29,662.00 ",1000.00%,"$80,087.40","$65,546.15","$14,541.25",Debit Card,February,2,2025,81.84%,,,,
14083,6/8/2026,1476.00,Customer 35,Mumbai,Maharashtra,278.00,Pen,Office,5.00,"$40,830.00 ",500.00%,"$193,942.50","$139,505.63","$54,436.87",Debit Card,June,6,2026,71.93%,,,,
14084,12/14/2025,1349.00,Customer 258,Chennai,Tamil Nadu,231.00,Table,Furniture,4.00,"$33,032.00 ",1500.00%,"$112,308.80","$99,691.51","$12,617.29",Debit Card,December,12,2025,88.77%,,,,
14085,4/19/2025,1411.00,Customer 419,Bengaluru,Karnataka,201.00,Table,Furniture,1.00,"$32,560.00 ",1000.00%,"$29,304.00","$24,403.29","$4,900.71",Debit Card,April,4,2025,83.28%,,,,
14086,10/16/2025,1404.00,Customer 259,Delhi,Delhi,284.00,Notebook,Office,5.00,"$14,439.00 ",1000.00%,"$64,975.50","$50,771.02","$14,204.48",Credit Card,October,10,2025,78.14%,,,,
14087,6/18/2026,1406.00,Customer 139,Hyderabad,Telangana,298.00,Desk,Furniture,3.00,"$25,521.00 ",2000.00%,"$61,250.40","$42,512.30","$18,738.10",UPI,June,6,2026,69.41%,,,,
14088,5/9/2025,1291.00,Customer 346,Pune,Maharashtra,264.00,Desk,Furniture,4.00,"$31,843.00 ",500.00%,"$121,003.40","$86,527.58","$34,475.82",Debit Card,May,5,2025,71.51%,,,,
14089,2/23/2025,1263.00,Customer 68,Bengaluru,Karnataka,240.00,Paper,Office,5.00,"$49,039.00 ",500.00%,"$232,935.25","$202,146.93","$30,788.32",UPI,February,2,2025,86.78%,,,,
14090,10/6/2026,1219.00,Customer 408,Pune,Maharashtra,256.00,Chair,Furniture,1.00,"$27,973.00 ",500.00%,"$26,574.35","$20,215.77","$6,358.58",Cash,October,10,2026,76.07%,,,,
14091,11/14/2025,1213.00,Customer 432,Bengaluru,Karnataka,291.00,Chair,Furniture,4.00,"$16,680.00 ",1500.00%,"$56,712.00","$35,763.23","$20,948.77",Debit Card,November,11,2025,63.06%,,,,
14092,11/1/2025,1406.00,Customer 399,Chennai,Tamil Nadu,235.00,Paper,Office,5.00,"$28,671.00 ",1500.00%,"$121,851.75","$104,811.05","$17,040.70",Cash,November,11,2025,86.02%,,,,
14093,4/2/2025,1384.00,Customer 92,Pune,Maharashtra,243.00,Paper,Office,3.00,"$47,394.00 ",500.00%,"$135,072.90","$81,088.45","$53,984.45",Credit Card,April,4,2025,60.03%,,,,
14094,9/20/2026,1214.00,Customer 205,Bengaluru,Karnataka,280.00,Chair,Furniture,1.00,"$27,708.00 ",2000.00%,"$22,166.40","$18,216.95","$3,949.45",Debit Card,September,9,2026,82.18%,,,,
14095,12/31/2025,1133.00,Customer 134,Pune,Maharashtra,254.00,Paper,Office,3.00,"$33,643.00 ",1500.00%,"$85,789.65","$65,482.71","$20,306.94",Credit Card,December,12,2025,76.33%,,,,
14096,6/20/2026,1172.00,Customer 336,Delhi,Delhi,241.00,Notebook,Office,3.00,"$29,790.00 ",500.00%,"$84,901.50","$72,442.54","$12,458.96",Cash,June,6,2026,85.33%,,,,
14097,7/6/2026,1127.00,Customer 362,Delhi,Delhi,292.00,Table,Furniture,1.00,"$23,848.00 ",1500.00%,"$20,270.80","$17,172.43","$3,098.37",Cash,July,7,2026,84.72%,,,,
14098,4/12/2026,1337.00,Customer 363,Bengaluru,Karnataka,205.00,Pen,Office,3.00,"$25,105.00 ",0.00%,"$75,315.00","$59,646.89","$15,668.11",Debit Card,April,4,2026,79.20%,,,,
14099,6/6/2026,1449.00,Customer 405,Bengaluru,Karnataka,204.00,Keyboard,Electronics,4.00,"$14,204.00 ",0.00%,"$56,816.00","$37,787.45","$19,028.55",Credit Card,June,6,2026,66.51%,,,,
14100,9/24/2026,1332.00,Customer 478,Hyderabad,Telangana,229.00,Pen,Office,7.00,"$34,797.00 ",1000.00%,"$219,221.10","$157,984.36","$61,236.74",Credit Card,September,9,2026,72.07%,,,,
14101,6/24/2025,1493.00,Customer 356,Delhi,Delhi,247.00,Pen,Office,1.00,"$29,724.00 ",0.00%,"$29,724.00","$24,195.13","$5,528.87",Debit Card,June,6,2025,81.40%,,,,
14102,7/12/2025,1404.00,Customer 35,Bengaluru,Karnataka,269.00,Table,Furniture,1.00,"$22,233.00 ",0.00%,"$22,233.00","$17,462.66","$4,770.34",Credit Card,July,7,2025,78.54%,,,,
14103,10/30/2025,1019.00,Customer 35,Chennai,Tamil Nadu,296.00,Mouse,Electronics,8.00,"$29,325.00 ",1000.00%,"$211,140.00","$133,193.45","$77,946.55",UPI,October,10,2025,63.08%,,,,
14104,1/13/2025,1007.00,Customer 303,Mumbai,Maharashtra,260.00,Notebook,Office,5.00,"$13,922.00 ",1500.00%,"$59,168.50","$39,123.08","$20,045.42",Debit Card,January,1,2025,66.12%,,,,
14105,3/18/2025,1014.00,Customer 202,Bengaluru,Karnataka,274.00,Table,Furniture,1.00,"$48,288.00 ",2000.00%,"$38,630.40","$25,820.29","$12,810.11",Cash,March,3,2025,66.84%,,,,
14106,10/9/2026,1295.00,Customer 182,Pune,Maharashtra,281.00,Chair,Furniture,4.00,"$45,074.00 ",500.00%,"$171,281.20","$131,216.04","$40,065.16",UPI,October,10,2026,76.61%,,,,
14107,4/27/2025,1255.00,Customer 456,Bengaluru,Karnataka,239.00,Notebook,Office,5.00,"$40,518.00 ",0.00%,"$202,590.00","$148,904.47","$53,685.53",Debit Card,April,4,2025,73.50%,,,,
14108,10/23/2025,1481.00,Customer 16,Hyderabad,Telangana,252.00,Keyboard,Electronics,5.00,"$47,139.00 ",1000.00%,"$212,125.50","$148,211.88","$63,913.62",Cash,October,10,2025,69.87%,,,,
14109,9/21/2026,1438.00,Customer 95,Mumbai,Maharashtra,226.00,Notebook,Office,4.00,"$7,971.00 ",1500.00%,"$27,101.40","$19,453.77","$7,647.63",UPI,September,9,2026,71.78%,,,,
14110,11/14/2026,1247.00,Customer 324,Bengaluru,Karnataka,207.00,Desk,Furniture,3.00,"$8,178.00 ",1500.00%,"$20,853.90","$17,199.58","$3,654.32",Debit Card,November,11,2026,82.48%,,,,
14111,1/14/2026,1196.00,Customer 379,Mumbai,Maharashtra,205.00,Keyboard,Electronics,1.00,"$38,096.00 ",2000.00%,"$30,476.80","$23,551.15","$6,925.65",Credit Card,January,1,2026,77.28%,,,,
14112,11/16/2026,1454.00,Customer 269,Mumbai,Maharashtra,206.00,Pen,Office,8.00,"$48,472.00 ",1500.00%,"$329,609.60","$216,857.53","$112,752.07",Cash,November,11,2026,65.79%,,,,
14113,5/28/2025,1304.00,Customer 12,Mumbai,Maharashtra,242.00,Laptop,Electronics,2.00,"$25,431.00 ",500.00%,"$48,318.90","$33,259.17","$15,059.73",Cash,May,5,2025,68.83%,,,,
14114,10/19/2025,1363.00,Customer 435,Chennai,Tamil Nadu,264.00,Keyboard,Electronics,2.00,"$17,743.00 ",2000.00%,"$28,388.80","$19,944.04","$8,444.76",Cash,October,10,2025,70.25%,,,,
14115,9/7/2025,1453.00,Customer 101,Pune,Maharashtra,232.00,Table,Furniture,6.00,"$13,902.00 ",1000.00%,"$75,070.80","$50,040.48","$25,030.32",Debit Card,September,9,2025,66.66%,,,,
14116,10/4/2026,1166.00,Customer 162,Delhi,Delhi,220.00,Pen,Office,2.00,"$40,037.00 ",0.00%,"$80,074.00","$61,142.85","$18,931.15",Debit Card,October,10,2026,76.36%,,,,
14117,4/21/2026,1056.00,Customer 69,Chennai,Tamil Nadu,202.00,Mouse,Electronics,5.00,"$26,390.00 ",2000.00%,"$105,560.00","$73,636.22","$31,923.78",UPI,April,4,2026,69.76%,,,,
14118,3/24/2025,1091.00,Customer 60,Chennai,Tamil Nadu,240.00,Mouse,Electronics,1.00,"$15,720.00 ",500.00%,"$14,934.00","$12,173.11","$2,760.89",UPI,March,3,2025,81.51%,,,,
14119,8/27/2025,1242.00,Customer 144,Delhi,Delhi,263.00,Laptop,Electronics,2.00,"$49,577.00 ",500.00%,"$94,196.30","$59,035.17","$35,161.13",UPI,August,8,2025,62.67%,,,,
14120,10/2/2026,1297.00,Customer 75,Pune,Maharashtra,222.00,Laptop,Electronics,8.00,"$31,472.00 ",2000.00%,"$201,420.80","$180,355.88","$21,064.92",Debit Card,October,10,2026,89.54%,,,,
14121,11/29/2025,1023.00,Customer 471,Hyderabad,Telangana,208.00,Laptop,Electronics,7.00,"$20,600.00 ",0.00%,"$144,200.00","$119,074.90","$25,125.10",UPI,November,11,2025,82.58%,,,,
14122,2/5/2026,1481.00,Customer 46,Chennai,Tamil Nadu,202.00,Desk,Furniture,4.00,"$5,621.00 ",1500.00%,"$19,111.40","$12,299.96","$6,811.44",Credit Card,February,2,2026,64.36%,,,,
